"AA","FY 2003 Budget","VersionName","FY 2003 Budget"
"AS","FY 2003 Budget","Status","Final"
"AA","FY 2003 Budget","VersionName_English","FY 2003 Budget"
"AA","FY 2003 Budget","VersionName_German","GJ 2003 Plan"
"AA","FY 2003 Budget","VersionName_French","Budget 2003"
"AA","FY 2003 Budget","VersionName_Japanese","会計年度 2003 年予算"
"AA","FY 2003 Budget","VersionName_Italian","Bilancio esercizio 2003"
"AA","FY 2003 Budget","VersionName_Spanish","Presupuesto año fiscal 2003"
"AA","FY 2003 Budget","VersionName_ChineseSimplified","2003 财年预算"
"AA","FY 2003 Budget","VersionName_Brasilian","Orç. de 2003 do Ano Inteiro"
"AA","FY 2003 Budget","VersionName_ChineseTraditional","2003 會計年度預算"
"AA","FY 2003 Budget","VersionName_Croatian","FY 2003 proračun"
"AA","FY 2003 Budget","VersionName_Czech","Fiskální rok 2003 - rozpočet"
"AA","FY 2003 Budget","VersionName_Danish","Budget for RÅ 2003"
"AA","FY 2003 Budget","VersionName_Finnish","Budjetti 2003"
"AA","FY 2003 Budget","VersionName_Hungarian","FY 2003 költségterv"
"AA","FY 2003 Budget","VersionName_Korean","회계 연도 2003 예산"
"AA","FY 2003 Budget","VersionName_Norwegian","Regnskapsåret 2003 Budsjett"
"AA","FY 2003 Budget","VersionName_Polish","Budżet na RP 2003"
"AA","FY 2003 Budget","VersionName_Romanian","Bugetul primului an 2003"
"AA","FY 2003 Budget","VersionName_Russian","FY 2003 Бюджет"
"AA","FY 2003 Budget","VersionName_Swedish","BÅ 2003 budget"
"AA","FY 2003 Budget","VersionName_Turkish","2003 Mali Yıl Bütçesi"
"AA","FY 2004 Budget","VersionName","FY 2004 Budget"
"AS","FY 2004 Budget","Status","Active"
"AA","FY 2004 Budget","VersionName_English","FY 2004 Budget"
"AA","FY 2004 Budget","VersionName_German","GJ 2004 Plan"
"AA","FY 2004 Budget","VersionName_French","Budget 2004"
"AA","FY 2004 Budget","VersionName_Japanese","会計年度 2004 年予算"
"AA","FY 2004 Budget","VersionName_Italian","Bilancio esercizio 2004"
"AA","FY 2004 Budget","VersionName_Spanish","Presupuesto año fiscal 2004"
"AA","FY 2004 Budget","VersionName_ChineseSimplified","2004 财年预算"
